&nbsp;,Time,Freq.,RSSI,SNR,TxPwr,CRC,mod.,CR,DataRate,FCnt,AirTime,DevAddr,FPort,Payload Size,MAC Command
Unconfirmed Data Up,01:05:21,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2470,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 5D B3 B5 7C 8B C7 45 2A 46 E2 B0 00 37 94 14 34 </span>
Unconfirmed Data Up,01:05:21,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2469,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 4B C8 BF 7E B9 35 D1 16 D3 C6 45 DD AE 6C 15 88 </span>
Unconfirmed Data Up,01:05:21,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,2468,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 74 B5 84 23 A5 CB 70 CB 16 3D 36 0F 5E DA 4E 1D </span>
Unconfirmed Data Up,01:01:21,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2449,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 B4 C7 1E 44 D3 65 E6 71 C7 FD 50 92 36 CF 73 B8 </span>
Unconfirmed Data Up,01:01:21,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2448,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 DB 65 5F B9 10 C6 52 A7 0B 43 E1 AC B7 CA BC A3 </span>
Unconfirmed Data Up,01:01:21,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2447,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 DF 9C D4 05 5E 6F BA 1C 63 12 43 F7 25 DE 2B 71 </span>
Unconfirmed Data Up,01:01:21,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2446,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C5 12 5C 8F 34 C3 F0 B8 D1 2A D4 D4 7F 22 22 88 </span>
Unconfirmed Data Up,01:01:21,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2445,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 4C 22 57 3C 4D 44 5C 77 E5 87 EE A5 89 1D B7 17 </span>
Unconfirmed Data Up,01:01:21,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2444,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 98 52 84 7F 50 84 4D 57 EB 6F C0 77 38 33 7D 36 </span>
Unconfirmed Data Up,00:58:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2431,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 FB 14 4A CF DF 4B CB 93 E7 44 FB E8 C9 6D FC 11 </span>
Unconfirmed Data Up,00:58:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2430,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 DD 65 10 24 5A 1B 86 90 FB F7 FE BB EB CD 82 E1 </span>
Unconfirmed Data Up,00:58:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2429,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 D3 6D 28 70 DD CB 16 4B 35 39 F6 DC A9 8A EA 03 </span>
Unconfirmed Data Up,00:58:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2428,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 04 A7 13 C2 4F E5 7D 5A 9C 7A F4 87 E5 FE 7E 24 </span>
Unconfirmed Data Up,00:58:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2427,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 69 DC 3B A9 FA FB 1E FE 75 0C CB CB 1D 01 4E D6 </span>
Unconfirmed Data Up,00:58:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2426,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C8 7A 2A D5 8A CF 0D D7 83 83 7D A6 96 FD A0 29 </span>
Unconfirmed Data Up,00:55:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2413,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 1E DA BF F9 04 90 A8 4D 2B 5C 5F 12 C5 F9 95 F5 </span>
Unconfirmed Data Up,00:55:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2412,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 28 C1 EB 9B 91 52 92 1C F1 DD C9 C5 D1 86 8D 09 </span>
Unconfirmed Data Up,00:55:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2411,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 65 CD 49 CC B5 B1 AB 92 65 8E BA 03 2F 83 51 E9 </span>
Unconfirmed Data Up,00:55:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2410,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 F5 D7 CF 1C B6 86 71 0A 44 82 CB BC 19 76 30 E7 </span>
Unconfirmed Data Up,00:55:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2409,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 81 4F 76 39 B9 B9 C6 3B DB 1D 1B 09 6A FB 2B F5 </span>
Unconfirmed Data Up,00:55:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2408,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 08 27 B0 7F 33 2A 7A F0 E8 8C E5 73 86 88 40 EC </span>
Unconfirmed Data Up,00:53:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2401,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 72 EE AF 34 A9 EB 21 F4 21 BB E1 D2 03 BF 31 63 </span>
Unconfirmed Data Up,00:53:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2400,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 7F 89 97 58 69 E0 0B 0F D8 79 2D 1A CD 53 DE 69 </span>
Unconfirmed Data Up,00:53:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2399,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 BF 21 92 97 A8 41 DA 4C 9F 44 02 0D 8E 2A DA F9 </span>
Unconfirmed Data Up,00:53:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2398,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 57 C1 D8 8C 1E 59 37 93 38 31 A2 8F 0E 49 DA 1C </span>
Unconfirmed Data Up,00:53:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2397,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 12 95 20 FE 28 6B 84 5F 19 17 96 8E CA 5B 3E FE </span>
Unconfirmed Data Up,00:53:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2396,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 CB 3A 11 BC AB 82 A5 F1 AA 9B 7D EA F1 27 97 F5 </span>
Unconfirmed Data Up,00:51:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2389,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 9B E0 4C 20 02 63 CD F0 43 29 B3 68 94 85 27 CF </span>
Unconfirmed Data Up,00:51:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2388,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 BC 96 04 41 C9 6A 63 C1 1E CB 45 1B 65 E1 18 2C </span>
Unconfirmed Data Up,00:51:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2387,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 36 9A 9E 3B A8 7E 90 04 E3 DD 7A 56 57 91 7A A7 </span>
Unconfirmed Data Up,00:51:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2386,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 DD E5 5E 8A C6 96 EC 93 CF D3 28 27 13 3A 47 5D </span>
Unconfirmed Data Up,00:51:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2385,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 BB F7 7C 96 C4 7A D9 B9 7C 4F 89 71 2F 3D D0 12 </span>
Unconfirmed Data Up,00:51:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2384,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 79 1F BC 0F 64 EB 78 DA 0E D4 45 C9 4E 8B 43 C5 </span>
Unconfirmed Data Up,00:49:21,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2377,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 0D 78 A6 B3 39 09 67 4D 22 38 71 C5 14 43 A1 CD </span>
Unconfirmed Data Up,00:49:21,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2376,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 92 BD 1F E5 AA 92 78 0A 34 D8 BA 0F 7D DA 33 0A </span>
Unconfirmed Data Up,00:49:21,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,2375,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 62 93 D7 65 48 58 38 AC 3D C4 DF 89 C6 0C E9 7A </span>
Unconfirmed Data Up,00:49:21,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2374,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 1E D3 60 AE 29 0A 4B F7 95 50 65 B0 98 AF 28 CB </span>
Unconfirmed Data Up,00:49:21,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2373,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 89 71 68 5A 71 B4 69 66 8B 1D 69 72 90 37 E6 71 </span>
Unconfirmed Data Up,00:49:21,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2372,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 5D B9 AC F6 8B 9F C7 8B 92 A6 C9 E3 1A 29 10 FE </span>
Unconfirmed Data Up,00:47:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2365,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 95 D1 4D AE 23 1A 0A 30 30 F5 AD 7E CF 3C B0 3D </span>
Unconfirmed Data Up,00:47:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2364,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 3C EA D1 29 2A 5F A1 47 8B 17 23 66 9E 5B 32 F3 </span>
Unconfirmed Data Up,00:47:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2363,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 05 B0 F3 98 80 3E 79 9C 87 C5 6E C9 E7 F5 A4 A9 </span>
Unconfirmed Data Up,00:47:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2362,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 0C 8D 82 D2 B9 7F 8A 2F 35 6B C0 00 9C 4A 57 CD </span>
Unconfirmed Data Up,00:47:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2361,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 B4 1A CA 51 2A CC 7C 74 38 4D C8 06 D0 69 8A 1D </span>
Unconfirmed Data Up,00:47:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2360,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 07 60 D3 E8 05 21 E5 36 CB 39 E3 EA 1E C4 9E 5C </span>
Unconfirmed Data Up,00:43:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2341,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 76 EB 29 CB 99 61 0A 47 1D 8C A7 46 06 08 90 D8 </span>
Unconfirmed Data Up,00:43:20,867.5,-41,12,-,CRC_OK,LORA,'4/5',SF7BW125,2340,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 8F 02 09 43 07 6B 23 C7 1C 6D 19 E1 F2 A8 03 8F </span>
Unconfirmed Data Up,00:43:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2339,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 33 C9 A2 5D 1E 76 49 67 FB 75 28 B3 D7 70 F4 00 </span>
Unconfirmed Data Up,00:43:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2338,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 3B 2B F9 94 8A C1 86 AC C6 40 1B 92 BC 14 DD 5A </span>
Unconfirmed Data Up,00:43:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2337,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 AC 61 04 60 26 46 A8 88 65 E9 94 47 C2 24 1E 9D </span>
Unconfirmed Data Up,00:43:20,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,2336,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 4B 44 01 9A BC 16 90 64 DD 3A C2 42 FE 2F F2 53 </span>
Unconfirmed Data Up,00:42:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2335,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 6B EA CD E5 BF 1B 3D 14 28 0C 6D 5F 39 CC A0 04 </span>
Unconfirmed Data Up,00:42:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2334,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 16 F9 09 0A 45 15 35 73 19 05 65 5E ED 4B E2 18 </span>
Unconfirmed Data Up,00:42:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2333,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 0B A6 00 F7 D0 65 AF 94 52 E1 3D E7 88 01 F1 03 </span>
Unconfirmed Data Up,00:42:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2332,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 56 82 CE 1B F0 E9 7E F7 CA 1B F7 DD 8E F7 22 48 </span>
Unconfirmed Data Up,00:42:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2331,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 56 DC 40 2C 23 D2 1B 63 0F 0A 67 CD 41 94 16 5A </span>
Unconfirmed Data Up,00:42:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2330,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 4A BB E6 26 3D CB 87 85 F5 54 23 BC 08 B5 D8 78 </span>
Unconfirmed Data Up,00:39:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2317,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 18 D5 EE 31 CF A6 17 F2 BC 18 9B 0E 29 81 55 B1 </span>
Unconfirmed Data Up,00:39:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2316,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 0F 86 33 F2 97 97 12 96 CE 1A 2F E0 F5 B4 A7 95 </span>
Unconfirmed Data Up,00:39:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2315,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C3 AF D7 94 F6 9A 79 DA F9 9E 01 2C D2 0D 24 20 </span>
Unconfirmed Data Up,00:39:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2314,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 45 03 85 BF 09 65 90 DD A1 B6 DC DA C8 72 06 BD </span>
Unconfirmed Data Up,00:39:20,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,2313,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C9 8A 66 9A 0E 4D D6 08 54 82 14 1D 50 DB D0 AF </span>
Unconfirmed Data Up,00:39:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2312,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 43 84 4E 57 0F A2 A7 C6 0E 65 B9 B0 A4 AD B3 D7 </span>
Unconfirmed Data Up,00:38:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2311,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 DE 77 77 37 5C BB DA 34 D7 E4 7C 85 27 C8 0B EC </span>
Unconfirmed Data Up,00:38:20,867.5,-41,12,-,CRC_OK,LORA,'4/5',SF7BW125,2310,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 1B 51 2F E8 B2 E8 AE A6 20 78 5C 63 A7 43 32 AE </span>
Unconfirmed Data Up,00:38:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2309,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 6A 88 D4 49 00 6B 1F 1C A9 E9 A3 62 38 FD B0 97 </span>
Unconfirmed Data Up,00:38:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2308,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 25 CA 4B 18 5D D7 05 BD 3E 9A EE 68 61 7E 08 01 </span>
Unconfirmed Data Up,00:38:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2307,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 FE EE 08 5F 63 CB F6 91 BE 1F 87 68 55 8D 28 8A </span>
Unconfirmed Data Up,00:38:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2306,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C6 28 19 D9 73 D8 17 4A C6 A3 7B FF 76 45 2B 2A </span>
Unconfirmed Data Up,00:36:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2299,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 77 0D A7 EB 4E 68 9F 0F 56 B8 BD C3 26 0F 1F 60 </span>
Unconfirmed Data Up,00:36:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2298,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 EF 81 17 A0 E5 2F 5D 60 B9 43 AC 29 1C D6 2D 4D </span>
Unconfirmed Data Up,00:36:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2297,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 1A 86 E8 06 97 0B C6 27 83 9F 05 91 2A 7A 13 EA </span>
Unconfirmed Data Up,00:36:20,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,2296,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 99 BD 88 99 C4 B1 91 D6 5A 4F C0 1D F1 FD 11 92 </span>
Unconfirmed Data Up,00:36:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2295,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 13 B2 E8 79 C4 88 35 B6 32 07 05 F7 CA 98 D6 42 </span>
Unconfirmed Data Up,00:36:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2294,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 A1 9F F2 A9 BE A9 43 D4 A7 66 49 41 37 28 E7 FD </span>
Unconfirmed Data Up,00:34:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2287,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 51 48 B9 35 2A DB 56 FE 27 BA 09 4F 44 50 46 F3 </span>
Unconfirmed Data Up,00:34:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2286,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 64 78 01 C9 F6 D9 EE FC 07 C7 41 F4 09 9A 49 1D </span>
Unconfirmed Data Up,00:34:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2285,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 64 A1 10 EC 65 EB 71 F4 96 E6 72 E4 8A EC 21 ED </span>
Unconfirmed Data Up,00:34:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2284,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 69 79 C5 71 65 A5 64 6F A9 68 72 8A 71 06 EF 1A </span>
Unconfirmed Data Up,00:34:20,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,2283,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 E2 53 0B 12 5A 56 7D A6 C8 E5 FD 94 B5 6A 4D 9D </span>
Unconfirmed Data Up,00:34:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2282,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 22 AF 6F 76 F1 5E 14 3C E9 EA D7 0E 12 CE 8C 35 </span>
Unconfirmed Data Up,00:30:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2263,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 9E 7C 0C 1E 9C CD 69 57 0D 24 05 DD 71 01 55 55 </span>
Unconfirmed Data Up,00:30:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2262,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 2D 0D 98 B2 A6 E9 AD 41 D0 B4 30 4B BE B6 4B 50 </span>
Unconfirmed Data Up,00:30:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2261,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 52 A5 D0 9C 8D 8C 84 8E BC 7B 23 21 EC F0 E9 6D </span>
Unconfirmed Data Up,00:30:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2260,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 4C DC 61 3C FC B9 29 FF D1 E7 05 A2 EB 42 37 C5 </span>
Unconfirmed Data Up,00:30:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2259,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 95 C0 43 A8 D6 E7 AF A6 E0 D9 F7 0A 89 0A FB 13 </span>
Unconfirmed Data Up,00:30:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2258,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 D1 D5 42 E7 11 ED EC 1F 23 7E 0C E0 7B 2E 33 46 </span>
Unconfirmed Data Up,00:28:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2251,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 76 67 E6 D2 5F A8 A8 69 B2 A8 51 E1 7B 11 11 CA </span>
Unconfirmed Data Up,00:28:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2250,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 85 32 5E C9 D9 05 EF 40 5D 2A D4 38 8E 20 C7 A3 </span>
Unconfirmed Data Up,00:28:20,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,2249,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 70 F3 CD B0 65 12 A9 4F FA 53 AF C6 5B 4C 42 61 </span>
Unconfirmed Data Up,00:28:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2248,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 1A B2 A1 25 70 58 C0 48 21 EB 26 05 87 8C CF 14 </span>
Unconfirmed Data Up,00:28:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2247,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 76 5D 7F A5 CF 64 BC CF CD 34 72 FC 2E 82 40 37 </span>
Unconfirmed Data Up,00:28:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2246,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 1D 2B B8 9C 13 0E 94 9B E6 F6 25 D8 65 F3 41 E3 </span>
Unconfirmed Data Up,00:25:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2233,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 34 04 47 58 42 25 FC D0 DD A8 22 F5 9B 63 49 A7 </span>
Unconfirmed Data Up,00:25:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2232,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 9C DF 49 01 9E C4 32 DB CC 61 40 B8 FA 24 DA E9 </span>
Unconfirmed Data Up,00:25:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2231,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 18 EC 3A FC 1F 0C 39 BD E1 69 03 62 DF 85 29 15 </span>
Unconfirmed Data Up,00:25:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2230,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 4B 43 03 30 C6 A0 3A 99 01 C7 D4 02 3A EE EB E3 </span>
Unconfirmed Data Up,00:25:20,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,2229,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 E5 96 4C 2F 16 06 4E 41 97 2C D9 7D 64 8C F7 4C </span>
Unconfirmed Data Up,00:25:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2228,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 36 83 16 5D B1 7A E0 DC 6A 57 EE 91 08 3A 44 F7 </span>
Unconfirmed Data Up,00:24:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2227,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 0F 7B AD 8B 1E D7 92 E2 DF 69 23 77 76 5B AB 15 </span>
Unconfirmed Data Up,00:24:20,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,2226,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 0E CF 0A CF 5F A7 7D AC 72 05 4B 4B 12 CC 67 61 </span>
